e^(-βt)","x","cosx","","t","e^(-βt)*cosx","","","","","",""
"0.5","0","1","0","1","","0","1","","","","","",""
"","0.1","0.95122942450071","1","0.54030230586814","","0.1","0.51395145146736","","","","","",""
"","0.2","0.90483741803596","2","-0.41614683654714","","0.2","-0.37654522910515","","","","","",""
"","0.3","0.86070797642506","3","-0.98999249660045","","0.3","-0.85209443842496","","","","","",""
"","0.4","0.81873075307798","4","-0.65364362086361","","0.4","-0.53515813395428","","","","","",""
"","0.5","0.7788007830714","5","0.28366218546323","","0.5","0.22091633216651","","","","","",""
"","0.6","0.74081822068172","6","0.96017028665037","","0.6","0.71131164330778","","","","","",""
"","0.7","0.70468808971871","7","0.7539022543433","","0.7","0.53126593944781","","","","","",""
"","0.8","0.67032004603564","8","-0.14550003380861","","0.8","-0.097531589360777","","","","","",""
"","0.9","0.63762815162177","9","-0.91113026188468","","0.9","-0.58096230477219","","","","","",""
"","1","0.60653065971263","10","-0.83907152907645","","1","-0.50892260807683","","","","","",""
"","1.1","0.57694981038049","11","0.0044256979880508","","1.1","0.0025534056150072","","","","","",""
"","1.2","0.54881163609403","12","0.84385395873249","","1.2","0.4631168717164","","","","","",""
"","1.3","0.52204577676102","13","0.9074467814502","","1.3","0.47372875989145","","","","","",""
"","1.4","0.49658530379141","14","0.13673721820783","","1.4","0.067901693043329","","","","","",""
"","1.5","0.47236655274101","15","-0.75968791285882","","1.5","-0.35885116055614","","","","","",""
"","1.6","0.44932896411722","16","-0.95765948032338","","1.6","-0.43030414227074","","","","","",""
"","1.7","0.42741493194873","17","-0.2751633380516","","1.7","-0.11760891940811","","","","","",""
"","1.8","0.4065696597406","18","0.66031670824408","","1.8","0.26846473939183","","","","","",""
"","1.9","0.3867410234545","19","0.98870461818667","","1.9","0.3823726359317","","","","","",""
"","2","0.36787944117144","20","0.40808206181339","","2","0.150125000852","","","","","",""
"","2.1","0.34993774911116","21","-0.54772926022427","","2.1","-0.1916711444452","","","","","",""
"","2.2","0.33287108369808","22","-0.99996082639464","","2.2","-0.33285804393761","","","","","",""
"","2.3","0.31663676937905","23","-0.5328330203334","","2.3","-0.16871452617685","","","","","",""
"","2.4","0.3011942119122","24","0.424179007337","","2.4","0.12776026182457","","","","","",""
"","2.5","0.28650479686019","25","0.99120281186347","","2.5","0.28398436026019","","","","","",""
"","2.6","0.27253179303401","26","0.64691932232864","","2.6","0.17630608286257","","","","","",""
"","2.7","0.25924026064589","27","-0.29213880873384","","2.7","-0.07573414092094","","","","","",""
"","2.8","0.24659696394161","28","-0.96260586631357","","2.8","-0.23737568410531","","","","","",""
"","2.9","0.2345702880938","29","-0.748057529689","","2.9","-0.17547207024988","","","","","",""
"","3","0.22313016014843","30","0.15425144988758","","3","0.034418150716544","","","","","",""
"","3.1","0.21224797382674","31","0.91474235780453","","3.1","0.19415221201751","","","","","",""
"","3.2","0.20189651799466","32","0.83422336050651","","3.2","0.16842679171606","","","","","",""
"","3.3","0.19204990862075","33","-0.013276747223059","","3.3","-0.0025497980909694","","","","","",""
"","3.4","0.18268352405273","34","-0.84857027478461","","3.4","-0.15501980820405","","","","","",""
"","3.5","0.17377394345045","35","-0.90369220509151","","3.5","-0.15703815814418","","","","","",""
"","3.6","0.16529888822159","36","-0.1279636896274","","3.6","-0.021152255628142","","","","","",""
"","3.7","0.15723716631363","37","0.76541405194534","","3.7","0.12035153658452","","","","","",""
"","3.8","0.14956861922264","38","0.95507364404729","","3.8","0.14284904619608","","","","","",""
"","3.9","0.14227407158651","39","0.26664293235994","","3.9","0.037936375646616","","","","","",""
"","4","0.13533528323661","40","-0.66693806165226","","4","-0.090260251474986","","","","","",""
"","4.1","0.1287349035878","41","-0.98733927752383","","4.1","-0.12710502670048","","","","","",""
"","4.2","0.12245642825298","42","-0.39998531498835","","4.2","-0.048980773027117","","","","","",""
"","4.3","0.1164841577735","43","0.55511330152063","","4.3","0.064661905396495","","","","","",""
"","4.4","0.11080315836233","44","0.99984330864769","","4.4","0.11078579646561","","","","","",""
"","4.5","0.10539922456186","45","0.52532198881773","","4.5","0.055368530266685","","","","","",""
"","4.6","0.1002588437228","46","-0.43217794488478","","4.6","-0.043329661036645","","","","","",""
"","4.7","0.09536916221555","47","-0.99233546915093","","4.7","-0.094638202329698","","","","","",""
"","4.8","0.090717953289413","48","-0.6401443394692","","4.8","-0.058072584286449","","","","","",""
"","4.9","0.08629358649937","49","0.30059254374364","","4.9","0.025939208674607","","","","","",""
"","5","0.082084998623899","50","0.96496602849211","","5","0.079209235120884","","","","","",""
"","5.1","0.078081666001153","51","0.74215419681378","","5.1","0.057948636116968","","","","","",""
"","5.2","0.074273578214334","52","-0.16299078079571","","5.2","-0.012105908505645","","","","","",""
"","5.3","0.07065121306043","53","-0.91828278621212","","5.3","-0.064877792778397","","","","","",""
"","5.4","0.06720551273975","54","-0.82930983286315","","5.4","-0.055734192537684","","","","","",""
"","5.5","0.063927861206708","55","0.022126756261956","","5.5","0.001414516203269","","","","","",""
"","5.6","0.060810062625218","56","0.85322010772258","","5.6","0.051884368183706","","","","","",""
"","5.7","0.057844320874838","57","0.89986682696919","","5.7","0.052052185483829","","","","","",""
"","5.8","0.055023220056407","58","0.11918013544882","","5.8","0.0065576748191528","","","","","",""
"","5.9","0.052339705948432","59","-0.77108022297585","","5.9","-0.040358112133207","","","","","",""
"","6","0.049787068367864","60","-0.95241298041516","","6","-0.04741785017037","","","","","",""
"","6.1","0.047358924391141","61","-0.25810163593827","","6.1","-0.01222341586163","","","","","",""
"","6.2","0.045049202393558","62","0.67350716232359","","6.2","0.030340960469026","","","","","",""
"","6.3","0.04285212686704","63","0.98589658158255","","6.3","0.042247765391757","","","","","",""
"","6.4","0.040762203978366","64","0.39185723042955","","6.4","0.015972964357167","","","","","",""
"","6.5","0.038774207831722","65","-0.56245385123817","","6.5","-0.021808702523661","","","","","",""
"","6.6","0.03688316740124","66","-0.99964745596635","","6.6","-0.036870164460631","","","","","",""
"","6.7","0.035084354100845","67","-0.51776979978951","","6.7","-0.018165618998539","","","","","",""
"","6.8","0.033373269960326","68","0.44014302249604","","6.8","0.014689011910914","","","","","",""
"","6.9","0.031745636378068","69","0.99339037972227","","6.9","0.031535809776134","","","","","",""
"","7","0.030197383422319","70","0.6333192030863","","7","0.019124582804314","","","","","",""
"","7.1","0.028724639654239","71","-0.30902272816607","","7.1","-0.0088765665115404","","","","","",""
"","7.2","0.027323722447293","72","-0.96725058827388","","7.2","-0.026428886610976","","","","","",""
"","7.3","0.025991128778755","73","-0.73619271822732","","7.3","-0.019134479745428","","","","","",""
"","7.4","0.024723526470339","74","0.17171734183078","","7.4","0.0042454582461695","","","","","",""
"","7.5","0.023517745856009","75","0.92175126972475","","7.5","0.02167751210384","","","","","",""
"","7.6","0.022370771856166","76","0.82433133110756","","7.6","0.018440928142096","","","","","",""
"","7.7","0.021279736438377","77","-0.030975031731216","","7.7","-0.00065914051141066","","","","","",""
"","7.8","0.020241911445804","78","-0.85780309324499","","7.8","-0.017363574251402","","","","","",""
"","7.9","0.019254701775387","79","-0.89597094679096","","7.9","-0.017251653379871","","","","","",""
"","8","0.018315638888734","80","-0.11038724383905","","8","-0.0020218128960786","","","","","",""
"","8.1","0.017422374639494","81","0.77668598202163","","8.1","0.013531714156024","","","","","",""
"","8.2","0.016572675401761","82","0.94967769788254","","8.2","0.015738700223299","","","","","",""
"","8.3","0.015764416484854","83","0.24954011797334","","8.3","0.0039338543494114","","","","","",""
"","8.4","0.014995576820478","84","-0.68002349558734","","8.4","-0.01019734456781","","","","","",""
"","8.5","0.014264233908999","85","-0.98437664339404","","8.5","-0.014041378695928","","","","","",""
"","8.6","0.013568559012201","86","-0.38369844494974","","8.6","-0.0052062349931903","","","","","",""
"","8.7","0.01290681258048","87","0.56975033426531","","8.7","0.0073536607820281","","","","","",""
"","8.8","0.012277339903068","88","0.99937328369512","","8.8","0.012269645493971","","","","","",""
"","8.9","0.011678566970395","89","0.51017704494167","","8.9","0.0059581367861097","","","","","",""
"","9","0.011108996538242","90","-0.44807361612917","","9","-0.0049776482504567","","","","","",""
"","9.1","0.010567204383853","91","-0.9943674609282","","9.1","-0.010507684192281","","","","","",""
"","9.2","0.010051835744634","92","-0.62644444791034","","9.2","-0.0062969166935324","","","","","",""
"","9.3","0.0095616019305435","93","0.3174287015197","","9.3","0.0030351268852607","","","","","",""
"","9.4","0.0090952771016958","94","0.96945936666999","","9.4","0.0088175015786981","","","","","",""
"","9.5","0.0086516952031206","95","0.73017356099482","","9.5","0.0063172390951044","","","","","",""
"","9.6","0.00822974704902","96","-0.18043044929108","","9.6","-0.0014848969576067","","","","","",""
"","9.7","0.0078283775492258","97","-0.92514753659641","","9.7","-0.0072424042052129","","","","","",""
"","9.8","0.0074465830709243","98","-0.81928824529146","","9.8","-0.0061008979775947","","","","","",""
"","9.9","0.0070834089290521","99","0.039820880393139","","9.9","0.00028206757973948","","","","","",""
"","10","0.0067379469990855","100","0.86231887228768","","10","0.0058102588577856","","","","","",""
"","10.1","0.0064093334462564","101","0.89200486978816","","10.1","0.0057171566461568","","","","","",""
"","10.2","0.0060967465655156","102","0.10158570369662","","10.2","0.00061934229011787","","","","","",""
"","10.3","0.0057994047268421","103","-0.78223088988712","","10.3","-0.0045364735202933","","","","","",""
"","10.4","0.0055165644207608","104","-0.94686801075121","","10.4","-0.0052234583792667","","","","","",""
"","10.5","0.0052475183991814","105","-0.2409590492362","","10.5","-0.0012644370443162","","","","","",""
"","10.6","0.0049915939069102","106","0.68648655090698","","10.6","0.0034266620846831","","","","","",""
"","10.7","0.0047481509994115","107","0.98277958204122","","10.7","0.0046663858546702","","","","","",""
"","10.8","0.0045165809426127","108","0.37550959776701","","10.8","0.0016960194930426","","","","","",""
"","10.9","0.0042963046907523","109","-0.57700217894295","","10.9","-0.0024789771679669","","","","","",""
"","11","0.0040867714384641","110","-0.99902081331465","","11","-0.0040827697262854","","","","","",""
"","11.1","0.0038874572434761","111","-0.50254431914539","","11.1","-0.0019536195536295","","","","","",""
"","11.2","0.0036978637164829","112","0.45596910444428","","11.2","0.0016861116071617","","","","","",""
"","11.3","0.0035175167749121","113","0.99526663621713","","11.3","0.0035008670884041","","","","","",""
"","11.4","0.0033459654574713","114","0.61952061255921","","11.4","0.0020728945698146","","","","","",""
"","11.5","0.0031827807965097","115","-0.32580980521996","","11.5","-0.0010369811913687","","","","","",""
"","11.6","0.0030275547453758","116","-0.9715921906288","","11.6","-0.0029415485473083","","","","","",""
"","11.7","0.0028798991580882","117","-0.72409719670047","","11.7","-0.0020853269071518","","","","","",""
"","11.8","0.0027394448187684","118","0.18912942052896","","11.8","0.00051810961114472","","","","","",""
"","11.9","0.0026058405184085","119","0.92847132073908","","11.9","0.0024194481877621","","","","","",""
"","12","0.0024787521766664","120","0.81418097052656","","12","0.002018152852893","","","","","",""
"","12.1","0.0023578620064902","121","-0.048663609200154","","12.1","-0.00011474207523173","","","","","",""
"","12.2","0.0022428677194858","122","-0.86676709105198","","12.2","-0.0019440439288331","","","","","",""
"","12.3","0.0021334817700377","123","-0.88796890669186","","12.3","-0.0018944654747874","","","","","",""
"","12.4","0.0020294306362957","124","-0.092776204597661","","12.4","-0.00018828287192973","","","","","",""
"","12.5","0.0019304541362277","125","0.78771451214423","","12.5","0.0015206467381354","","","","","",""
"","12.6","0.0018363047770289","126","0.94398413915231","","12.6","0.0017334425841649","","","","","",""
"","12.7","0.0017467471362611","127","0.23235910202966","","12.7","0.00040587259605451","","","","","",""
"","12.8","0.0016615572731739","128","-0.69289582192017","","12.8","-0.0011512860924633","","","","","",""
"","12.9","0.0015805221687362","129","-0.98110552264939","","12.9","-0.0015506590284169","","","","","",""
"","13","0.0015034391929776","130","-0.3672913304547","","13","-0.00055220018144647","","","","","",""
"","13.1","0.0014301155983078","131","0.58420881710929","","13.1","0.00083548614201695","","","","","",""
"","13.2","0.0013603680375478","132","0.99859007243999","","13.2","0.0013584500171599","","","","","",""
"","13.3","0.0012940221054658","133","0.49487222040343","","13.3","0.00064037559258297","","","","","",""
"","13.4","0.0012309119026734","134","-0.46382886885187","","13.4","-0.00057093247547332","","","","","",""
"","13.5","0.0011708796207911","135","-0.99608783514118","","13.5","-0.0011662989466848","","","","","",""
"","13.6","0.0011137751478447","136","-0.6125482394961","","13.6","-0.00068224100600681","","","","","",""
"","13.7","0.0010594556929076","137","0.33416538263076","","13.7","0.00035403341700079","","","","","",""
"","13.8","0.0010077854290485","138","0.97364889304952","","13.8","0.00098122916742447","","","","","",""
"","13.9","0.00095863515369397","139","0.71796410141047","","13.9","0.00068826562670238","","","","","",""
"","14","0.00091188196555447","140","-0.19781357400427","","14","-0.00018038263067637","","","","","",""
"","14.1","0.00086740895730696","141","-0.93172236174352","","14.1","-0.00080818432229952","","","","","",""
"","14.2","0.00082510492326586","142","-0.8090099069536","","14.2","-0.00066751805719827","","","","","",""
"","14.3","0.00078486408131089","143","0.057502525349124","","14.3","4.5131666731197E-5","","","","","",""
"","14.4","0.00074658580837664","144","0.87114740103234","","14.4","0.00065038628661494","","","","","",""
"","14.5","0.00071017438884251","145","0.8838633737085","","14.5","0.00062769713124372","","","","","",""
"","14.6","0.00067553877519381","146","0.083959436741848","","14.6","5.6717855062551E-5","","","","","",""
"","14.7","0.00064259236035553","147","-0.79313641916648","","14.7","-0.00050966340367612","","","","","",""
"","14.8","0.00061125276112954","148","-0.94102630902914","","14.8","-0.00057520492968961","","","","","",""
"","14.9","0.00058144161219373","149","-0.22374095013558","","14.9","-0.00013009229876059","","","","","",""
"","15","0.00055308437014781","150","0.69925080647838","","15","0.00038674469187644","","","","","",""
"","15.1","0.00052611012711604","151","0.97935459637643","","15.1","0.00051524837119128","","","","","",""
"","15.2","0.00050045143344059","152","0.35904428689112","","15.2","0.00017968422804331","","","","","",""
"","15.3","0.00047604412902225","153","-0.59136968414432","","15.3","-0.00028151806621865","","","","","",""
"","15.4","0.00045282718288677","154","-0.9980810948185","","15.4","-0.00045195825045921","","","","","",""
"","15.5","0.00043074254057567","155","-0.48716134980334","","15.5","-0.00020984111748456","","","","","",""
"","15.6","0.00040973497897977","156","0.47165229356134","","15.6","0.00019325244258811","","","","","",""
"","15.7","0.00038975196825274","157","0.99683099336172","","15.7","0.00038851684167806","","","","","",""
"","15.8","0.00037074354045907","158","0.60552787498699","","15.8","0.00022449554821933","","","","","",""
"","15.9","0.00035266216462824","159","-0.34249477911591","","15.9","-0.00012078495017689","","","","","",""
"","16","0.0003354626279025","160","-0.97562931279524","","16","-0.000327287173129","","","","","",""
"","16.1","0.00031910192248119","161","-0.71177475563572","","16.1","-0.00022712869289694","","","","","",""
"","16.2","0.00030353913807885","162","0.20648222933781","","16.2","6.2675437921799E-5","","","","","",""
"","16.3","0.00028873535962819","163","0.93490040489975","","16.3","0.00026993880462527","","","","","",""
"","16.4","0.00027465356997213","164","0.80377545971097","","16.4","0.00022075979946561","","","","","",""
"","16.5","0.00026125855730165","165","-0.066336936335624","","16.5","-1.7331092282857E-5","","","","","",""
"","16.6","0.00024851682710794","166","-0.87545945904371","","16.6","-0.00021756640702317","","","","","",""
"","16.7","0.00023639651842863","167","-0.87968859249515","","16.7","-0.00020795532056723","","","","","",""
"","16.8","0.00022486732417884","168","-0.075136090898353","","16.8","-1.6895651709571E-5","","","","","",""
"","16.9","0.00021390041536765","169","0.79849618616256","","16.9","0.00017079866588966","","","","","",""
"","17","0.00020346836901063","170","0.93799475211944","","17","0.00019085226235428","","","","","",""
"","17.1","0.00019354509955808","171","0.21510526876214","","17.1","4.1632570658037E-5","","","","","",""
"","17.2","0.00018410579366757","172","-0.7055510066863","","17.2","-0.00012989602805893","","","","","",""
"","17.3","0.00017512684815765","173","-0.97752694040253","","17.3","-0.00017119121206189","","","","","",""
"","17.4","0.00016658581098762","174","-0.35076911320913","","17.4","-5.8433157193353E-5","","","","","",""
"","17.5","0.00015846132511574","175","0.5984842190141","","17.5","9.4836602405835E-5","","","","","",""
"","17.6","0.00015073307509547","176","0.99749392032715","","17.6","0.00015035532599995","","","","","",""
"","17.7","0.00014338173627629","177","0.47941231147032","","17.7","6.8738969610842E-5","","","","","",""
"","17.8","0.000136388926482","178","-0.47943876562917","","17.8","-6.539013855802E-5","","","","","",""
"","17.9","0.00012973716004575","179","-0.99749605265436","","17.9","-0.00012941230502822","","","","","",""
"","18","0.00012340980408667","180","-0.59846006905786","","18","-7.3855839876127E-5","","","","","",""
"","18.1","0.00011739103691911","181","0.35079734209042","","18.1","4.1180463736463E-5","","","","","",""
"","18.2","0.00011166580849011","182","0.9775332947056","","18.2","0.0001091570456793","","","","","",""
"","18.3","0.00010621980274645","183","0.70552964429421","","18.3","7.4941219648706E-5","","","","","",""
"","18.4","0.00010103940183709","184","-0.21513470736462","","18.4","-2.1737082146518E-5","","","","","",""
"","18.5","9.611165206139E-5","185","-0.93800520121695","","18.5","-9.0153229531138E-5","","","","","",""
"","18.6","9.1424231478169E-5","186","-0.79847803890303","","18.6","-7.3000241058905E-5","","","","","",""
"","18.7","8.6965419094399E-5","187","0.075166150008193","","18.7","6.536855737175E-6","","","","","",""
"","18.8","8.2724065556628E-5","188","0.87970292724835","","18.8","7.277260262405E-5","","","","","",""
